region,state,order_date,category,product_name,Total_Sales,Total_Profit,Quantity_Sold,Discount_Avg,Discount_Amount,Profit_Margin,Shipping_Time
East,Delaware,2021-07-31,Office Supplies,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,5.39,3,0.0,0.0,0.4895549500454132,4.0
East,Delaware,2021-07-31,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine,849.95,390.98,5,0.0,0.0,0.4600035296193894,4.0
East,Delaware,2021-09-22,Technology,GE 30524EE4,391.98,113.67,2,0.0,0.0,0.2899892851676106,2.0
East,Delaware,2021-11-07,Office Supplies,Holmes Odor Grabber,100.94,33.31,7,0.0,0.0,0.3299980186249257,4.0
East,Delaware,2021-11-17,Technology,Canon imageCLASS 2200 Advanced Copier,10499.97,5039.99,3,0.0,0.0,0.48000041904881635,5.0
East,Delaware,2021-11-30,Office Supplies,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,45.22,6,0.0,0.0,0.28998332692061046,4.0
East,District of Columbia,2019-04-27,Furniture,Global Comet Stacking Arm Chair,1267.53,316.88,3,0.0,0.0,0.24999802766009482,6.0
East,District of Columbia,2019-04-27,Office Supplies,Staples in misc. colors,22.74,8.87,3,0.0,0.0,0.39006156552330695,6.0
East,District of Columbia,2019-04-27,Technology,Cisco SPA525G2 5-Line IP Phone,1379.92,648.56,8,0.0,0.0,0.46999826076874013,6.0
East,District of Columbia,2020-05-26,Furniture,9-3/4 Diameter Round Wall Clock,41.37,17.38,3,0.0,0.0,0.42011119168479577,6.0
East,District of Columbia,2020-05-26,Office Supplies,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,5.84,2,0.0,0.0,0.45984251968503936,6.0
East,District of Columbia,2020-05-26,Office Supplies,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,9.33,3,0.0,0.0,0.47993827160493824,6.0
East,District of Columbia,2020-05-26,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,4.43,2,0.0,0.0,0.4595435684647302,6.0
East,District of Columbia,2020-12-05,Office Supplies,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,13.23,8,0.0,0.0,0.39003537735849053,5.0
East,District of Columbia,2021-01-12,Furniture,Flat Face Poster Frame,37.68,15.83,2,0.0,0.0,0.4201167728237792,5.0
East,District of Columbia,2021-01-12,Office Supplies,Xerox 195,40.08,19.24,6,0.0,0.0,0.4800399201596806,5.0
East,Maine,2018-08-04,Office Supplies,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,27.53,2,0.0,0.0,0.27000784621420165,4.0
East,Maine,2018-08-04,Office Supplies,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,124.68,13,0.0,0.0,0.48001848001848,4.0
East,Maine,2018-08-04,Technology,Maxell 4.7GB DVD-R,255.42,104.72,9,0.0,0.0,0.4099913867355728,4.0
East,Maine,2019-06-13,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,3.88,2,0.0,0.0,0.46973365617433416,6.0
East,Maine,2019-06-13,Office Supplies,Recycled Easel Ring Binders,29.84,13.43,2,0.0,0.0,0.4500670241286863,6.0
East,Maine,2019-06-13,Technology,Lenovo 17-Key USB Numeric Keypad,67.98,14.96,2,0.0,0.0,0.22006472491909385,6.0
East,Maine,2020-09-17,Furniture,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,33.94,2,0.0,0.0,0.31001096090610153,5.0
East,Maine,2020-09-17,Technology,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,131.36,3,0.0,0.0,0.3000114194358799,5.0
East,Maryland,2018-04-13,Office Supplies,Avery 479,7.83,3.6,3,0.0,0.0,0.45977011494252873,5.0
East,Maryland,2018-04-28,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,9.39,2,0.0,0.0,0.450143815915628,5.0
East,Maryland,2018-04-28,Office Supplies,Avery 488,3.15,1.51,1,0.0,0.0,0.4793650793650794,5.0
East,Maryland,2018-04-28,Office Supplies,Blackstonian Pencils,5.34,1.5,2,0.0,0.0,0.2808988764044944,5.0
East,Maryland,2018-04-28,Office Supplies,Recycled Steel Personal File for Standard File Folders,497.61,129.38,9,0.0,0.0,0.2600028134482828,5.0
East,Maryland,2018-05-24,Office Supplies,Xerox 1944,116.28,56.98,3,0.0,0.0,0.4900240798073615,6.0
East,Maryland,2018-09-20,Furniture,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,50.91,3,0.0,0.0,0.31001096090610153,4.0
East,Maryland,2018-09-20,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,36.29,3,0.0,0.0,0.09998897889458312,4.0
East,Maryland,2018-09-20,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,26.39,2,0.0,0.0,0.4399799933311104,4.0
East,Maryland,2018-12-02,Furniture,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,23.68,3,0.0,0.0,0.38998682476943347,5.0
East,Maryland,2018-12-02,Furniture,"Global Stack Chair with Arms, Black",239.84,64.76,8,0.0,0.0,0.2700133422281521,5.0
East,Maryland,2018-12-02,Office Supplies,Avery 509,15.66,7.2,6,0.0,0.0,0.45977011494252873,5.0
East,Maryland,2018-12-02,Office Supplies,Xerox 1942,146.82,73.41,3,0.0,0.0,0.5,5.0
East,Maryland,2019-02-21,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,1270.99,2,0.0,0.0,0.5,6.0
East,Maryland,2019-03-10,Office Supplies,Pizazz Global Quick File,89.82,25.15,6,0.0,0.0,0.28000445335114676,0.0
East,Maryland,2019-07-09,Furniture,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,20.02,2,0.0,0.0,0.11002418113871179,5.0
East,Maryland,2019-07-09,Office Supplies,Advantus Map Pennant Flags and Round Head Tacks,15.8,5.06,4,0.0,0.0,0.320253164556962,5.0
East,Maryland,2019-07-09,Office Supplies,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,5.7,3,0.0,0.0,0.46004842615012104,5.0
East,Maryland,2019-07-09,Office Supplies,GBC Recycled VeloBinder Covers,153.36,70.55,9,0.0,0.0,0.4600286906624934,5.0
East,Maryland,2019-07-09,Office Supplies,"Performers Binder/Pad Holder, Black",84.09,42.04,3,0.0,0.0,0.4999405398977286,5.0
East,Maryland,2019-07-09,Office Supplies,Prismacolor Color Pencil Set,79.36,32.54,4,0.0,0.0,0.4100302419354839,5.0
East,Maryland,2019-07-09,Office Supplies,Project Tote Personal File,98.21,28.48,7,0.0,0.0,0.2899908359637512,5.0
East,Maryland,2019-07-09,Office Supplies,Wilson Jones Active Use Binders,43.68,21.4,6,0.0,0.0,0.4899267399267399,5.0
East,Maryland,2019-07-09,Technology,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,209.24,3,0.0,0.0,0.45000752736735705,5.0
East,Maryland,2019-07-16,Furniture,"Global Manager's Adjustable Task Chair, Storm",150.98,43.78,1,0.0,0.0,0.28997218174592665,4.0
East,Maryland,2019-07-16,Office Supplies,"Acco Banker's Clasps, 5 3/4""-Long",11.52,5.41,4,0.0,0.0,0.4696180555555556,4.0
East,Maryland,2019-07-16,Office Supplies,"White Envelopes, White Envelopes with Clear Poly Window",137.25,63.14,9,0.0,0.0,0.46003642987249543,4.0
East,Maryland,2019-08-07,Office Supplies,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,20.17,9,0.0,0.0,0.259989688063934,2.0
East,Maryland,2019-09-18,Office Supplies,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",65.08,31.89,4,0.0,0.0,0.4900122925629994,5.0
East,Maryland,2019-09-18,Office Supplies,Acco Perma 3000 Stacking Storage Drawers,41.96,7.97,2,0.0,0.0,0.18994280266920877,5.0
East,Maryland,2019-09-18,Office Supplies,Safco Industrial Wire Shelving System,636.86,0.0,7,0.0,0.0,0.0,5.0
East,Maryland,2019-09-18,Technology,Polycom VVX 310 VoIP phone,1259.93,327.58,7,0.0,0.0,0.2599985713492019,5.0
East,Maryland,2019-09-18,Technology,Samsung Galaxy S4 Active,499.99,130.0,1,0.0,0.0,0.2600052001040021,5.0
East,Maryland,2019-10-02,Office Supplies,GBC Plastic Binding Combs,7.38,3.62,1,0.0,0.0,0.4905149051490515,3.0
East,Maryland,2019-10-02,Office Supplies,Xerox 202,19.44,9.33,3,0.0,0.0,0.47993827160493824,3.0
East,Maryland,2019-12-10,Furniture,Global Ergonomic Managers Chair,542.94,141.16,3,0.0,0.0,0.25999189597377237,6.0
East,Maryland,2019-12-10,Office Supplies,Astroparche Fine Business Paper,26.4,12.67,5,0.0,0.0,0.4799242424242424,6.0
East,Maryland,2019-12-10,Office Supplies,Manco Dry-Lighter Erasable Highlighter,27.36,9.3,9,0.0,0.0,0.33991228070175444,6.0
East,Maryland,2019-12-10,Office Supplies,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,20.58,5,0.0,0.0,0.45988826815642453,6.0
East,Maryland,2019-12-10,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,36.45,1,0.0,0.0,0.2700200014815912,6.0
East,Maryland,2019-12-12,Office Supplies,Rogers Handheld Barrel Pencil Sharpener,8.22,2.22,3,0.0,0.0,0.27007299270072993,5.0
East,Maryland,2019-12-27,Office Supplies,Kensington 7 Outlet MasterPiece Power Center,355.96,103.23,2,0.0,0.0,0.290004494887066,4.0
East,Maryland,2019-12-27,Office Supplies,Xerox 1950,28.9,14.16,5,0.0,0.0,0.48996539792387545,4.0
East,Maryland,2020-01-02,Furniture,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,38.27,3,0.0,0.0,0.220018397148442,5.0
East,Maryland,2020-01-02,Technology,GE 30522EE2,231.98,67.27,2,0.0,0.0,0.2899818949909475,5.0
East,Maryland,2020-02-04,Technology,AT&T 17929 Lendline Telephone,90.48,23.52,2,0.0,0.0,0.259946949602122,6.0
East,Maryland,2020-02-14,Furniture,Bevis Boat-Shaped Conference Table,550.43,-47.18,3,0.3,165.129,-0.08571480478898316,1.0
East,Maryland,2020-02-14,Furniture,Regeneration Desk Collection,10.56,4.65,6,0.0,0.0,0.4403409090909091,1.0
East,Maryland,2020-02-14,Office Supplies,Economy #2 Pencils,7.98,2.07,3,0.0,0.0,0.25939849624060146,1.0
East,Maryland,2020-02-14,Office Supplies,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,2.15,1,0.0,0.0,0.4507337526205451,1.0
East,Maryland,2020-03-17,Furniture,Electrix Halogen Magnifier Lamp,971.5,252.59,5,0.0,0.0,0.26,0.0
East,Maryland,2020-03-17,Office Supplies,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,89.96,5,0.0,0.0,0.4500250125062531,0.0
East,Maryland,2020-03-17,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,297.64,3,0.0,0.0,0.3299961195188203,0.0
East,Maryland,2020-04-14,Office Supplies,GBC ProClick Spines for 32-Hole Punch,25.06,11.78,2,0.0,0.0,0.47007182761372707,3.0
East,Maryland,2020-07-22,Furniture,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,9.32,3,0.0,0.0,0.3398978847556528,4.0
East,Maryland,2020-07-22,Office Supplies,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,10.55,2,0.0,0.0,0.27998938428874737,4.0
East,Maryland,2020-07-22,Office Supplies,Wilson Jones Easy Flow II Sheet Lifters,5.4,2.59,3,0.0,0.0,0.4796296296296296,4.0
East,Maryland,2020-07-22,Office Supplies,Xerox 216,51.84,24.88,8,0.0,0.0,0.47993827160493824,4.0
East,Maryland,2020-09-03,Furniture,"Eldon Expressions Wood Desk Accessories, Oak",14.76,4.28,2,0.0,0.0,0.2899728997289973,5.0
East,Maryland,2020-09-03,Furniture,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,31.04,3,0.0,0.0,0.08998666434742274,5.0
East,Maryland,2020-09-03,Office Supplies,Acco Expandable Hanging Binders,12.76,5.87,2,0.0,0.0,0.4600313479623825,5.0
East,Maryland,2020-09-03,Office Supplies,Avery 486,58.48,27.49,8,0.0,0.0,0.4700752393980848,5.0
East,Maryland,2020-10-04,Furniture,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.37,-23.94,2,0.3,71.81099999999999,-0.10001253289885952,5.0
East,Maryland,2020-10-21,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,9.82,6,0.0,0.0,0.10004074979625102,1.0
East,Maryland,2020-11-14,Technology,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,25.19,3,0.0,0.0,0.27998221629432035,4.0
East,Maryland,2020-11-24,Furniture,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,85.18,4,0.0,0.0,0.40999229880631505,3.0
East,Maryland,2020-12-01,Furniture,Harbour Creations Steel Folding Chair,172.5,51.75,2,0.0,0.0,0.3,4.0
East,Maryland,2020-12-01,Technology,JBL Micro Wireless Portable Bluetooth Speaker,179.97,44.99,3,0.0,0.0,0.24998610879591043,4.0
East,Maryland,2021-02-10,Office Supplies,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,11.33,4,0.0,0.0,0.49005190311418684,3.0
East,Maryland,2021-02-13,Office Supplies,Acme Elite Stainless Steel Scissors,25.02,6.51,3,0.0,0.0,0.26019184652278177,7.0
East,Maryland,2021-02-13,Office Supplies,Barrel Sharpener,10.71,2.78,3,0.0,0.0,0.2595704948646125,7.0
East,Maryland,2021-03-07,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,4.91,3,0.0,0.0,0.10004074979625102,5.0
East,Maryland,2021-03-13,Office Supplies,Avery Arch Ring Binders,174.3,81.92,3,0.0,0.0,0.46999426276534706,4.0
East,Maryland,2021-04-21,Furniture,"Global Fabric Manager's Chair, Dark Gray",908.82,227.2,9,0.0,0.0,0.2499944983605114,2.0
East,Maryland,2021-05-14,Furniture,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,23.58,2,0.0,0.0,0.09001374255611544,3.0
East,Maryland,2021-05-14,Office Supplies,Avery 505,74.0,37.0,5,0.0,0.0,0.5,3.0
East,Maryland,2021-05-14,Office Supplies,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,9.3,5,0.0,0.0,0.25,3.0
East,Maryland,2021-05-14,Office Supplies,"OIC #2 Pencils, Medium Soft",3.76,1.09,2,0.0,0.0,0.28989361702127664,3.0
East,Maryland,2021-05-14,Office Supplies,Prang Colored Pencils,14.7,6.62,5,0.0,0.0,0.4503401360544218,3.0
East,Maryland,2021-05-14,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,18.89,3,0.0,0.0,0.20995887518061576,3.0
East,Maryland,2021-05-28,Furniture,DAX Wood Document Frame,27.46,9.89,2,0.0,0.0,0.36016023306627826,4.0
East,Maryland,2021-05-28,Office Supplies,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,36.29,3,0.0,0.0,0.29001838088388077,4.0
East,Maryland,2021-07-30,Technology,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,43.18,5,0.0,0.0,0.4800444691495275,7.0
East,Maryland,2021-08-12,Furniture,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,373.78,5,0.0,0.0,0.21000056182931623,0.0
East,Maryland,2021-08-12,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,59.37,5,0.0,0.0,0.2699863574351978,0.0
East,Maryland,2021-08-12,Office Supplies,Newell 312,17.52,5.26,3,0.0,0.0,0.3002283105022831,0.0
East,Maryland,2021-08-21,Furniture,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16,8.55,2,0.0,0.0,0.33982511923688397,6.0
East,Maryland,2021-08-21,Furniture,"Seth Thomas 12"" Clock w/ Goldtone Case",91.92,31.25,4,0.0,0.0,0.33996953872932983,6.0
East,Maryland,2021-08-21,Office Supplies,Xerox 1888,277.4,133.15,5,0.0,0.0,0.4799927901946648,6.0
East,Maryland,2021-09-12,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,19.95,5,0.0,0.0,0.5,3.0
East,Maryland,2021-09-12,Office Supplies,Fellowes Basic Home/Office Series Surge Protectors,90.86,26.35,7,0.0,0.0,0.2900066035659256,3.0
East,Maryland,2021-09-12,Office Supplies,Xerox 1939,94.85,45.53,5,0.0,0.0,0.48002108592514503,3.0
East,Maryland,2021-09-30,Office Supplies,Green Bar Computer Printout Paper,164.88,80.79,3,0.0,0.0,0.48999272197962157,2.0
East,Maryland,2021-10-04,Furniture,24-Hour Round Wall Clock,19.98,8.59,1,0.0,0.0,0.4299299299299299,4.0
East,Maryland,2021-10-14,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,18.45,7,0.0,0.0,0.48990971853425386,5.0
East,Maryland,2021-11-07,Furniture,Global Highback Leather Tilter in Burgundy,272.97,43.68,3,0.0,0.0,0.16001758434992855,2.0
East,Maryland,2021-11-08,Furniture,Howard Miller Distant Time Traveler Alarm Clock,274.2,112.42,10,0.0,0.0,0.4099927060539752,5.0
East,Maryland,2021-11-09,Office Supplies,Adjustable Depth Letter/Legal Cart,2177.52,631.48,12,0.0,0.0,0.2899996326095742,3.0
East,Maryland,2021-11-09,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,4.43,2,0.0,0.0,0.4595435684647302,3.0
East,Maryland,2021-11-09,Technology,Maxell iVDR EX 500GB Cartridge,826.62,355.45,3,0.0,0.0,0.4300041131354189,3.0
East,Maryland,2021-11-17,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",43.8,20.59,6,0.0,0.0,0.47009132420091326,4.0
East,Maryland,2021-11-28,Furniture,"Eldon Image Series Desk Accessories, Burgundy",20.9,7.52,5,0.0,0.0,0.3598086124401914,6.0
East,Maryland,2021-11-28,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,272.79,5,0.0,0.0,0.2599980937857415,6.0
East,Maryland,2021-11-28,Office Supplies,BIC Brite Liner Grip Highlighters,1.64,0.74,1,0.0,0.0,0.45121951219512196,6.0
East,Massachusetts,2018-04-01,Office Supplies,Rogers Profile Extra Capacity Storage Tub,66.96,2.68,4,0.0,0.0,0.04002389486260455,5.0
East,Massachusetts,2018-04-01,Office Supplies,Zipper Ring Binder Pockets,6.24,3.06,2,0.0,0.0,0.49038461538461536,5.0
East,Massachusetts,2018-05-07,Furniture,Balt Split Level Computer Training Table,194.25,-38.85,2,0.3,58.275,-0.2,5.0
East,Massachusetts,2018-05-07,Furniture,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,244.25,4,0.0,0.0,0.2800004585473221,5.0
East,Massachusetts,2018-05-07,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,7.91,3,0.0,0.0,0.49008674101610905,5.0
East,Massachusetts,2018-05-07,Office Supplies,Newell 335,8.64,2.51,3,0.0,0.0,0.2905092592592592,5.0
East,Massachusetts,2018-05-12,Furniture,"Bevis Traditional Conference Table Top, Plinth Base",700.06,-130.01,3,0.3,210.01799999999997,-0.18571265320115418,5.0
East,Massachusetts,2018-05-21,Office Supplies,Belkin 8 Outlet Surge Protector,245.88,68.85,6,0.0,0.0,0.28001464128843334,5.0
East,Massachusetts,2018-05-21,Office Supplies,GBC ProClick Punch Binding System,447.86,219.45,7,0.0,0.0,0.4899968740231322,5.0
East,Massachusetts,2018-05-21,Office Supplies,Xerox 1992,17.94,8.79,3,0.0,0.0,0.4899665551839464,5.0
East,Massachusetts,2018-09-09,Furniture,Global Italian Leather Office Chair,785.88,212.19,6,0.0,0.0,0.270003053901359,3.0
East,Massachusetts,2018-09-09,Office Supplies,Advantus Motivational Note Cards,26.2,12.84,2,0.0,0.0,0.4900763358778626,3.0
East,Massachusetts,2018-09-09,Office Supplies,Tennsco 6- and 18-Compartment Lockers,1325.85,238.65,5,0.0,0.0,0.17999773730059962,3.0
East,Massachusetts,2018-09-09,Office Supplies,Xerox 1913,166.44,79.89,3,0.0,0.0,0.47999279019466473,3.0
East,Massachusetts,2018-09-28,Office Supplies,"Decoflex Hanging Personal Folder File, Blue",46.26,12.49,3,0.0,0.0,0.26999567661046264,5.0
East,Massachusetts,2018-10-14,Furniture,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82,260.61,9,0.0,0.0,0.15999926327034297,3.0
East,Massachusetts,2018-10-14,Office Supplies,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,22.25,7,0.0,0.0,0.28005034612964125,3.0
East,Massachusetts,2018-10-14,Technology,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,30.09,3,0.0,0.0,0.17,3.0
East,Massachusetts,2018-12-01,Furniture,"Linden 10"" Round Wall Clock, Black",45.84,15.59,3,0.0,0.0,0.34009598603839436,2.0
East,Massachusetts,2018-12-01,Furniture,Ultra Door Push Plate,9.82,3.24,2,0.0,0.0,0.329938900203666,2.0
East,Massachusetts,2018-12-01,Technology,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,78.85,2,0.0,0.0,0.28999632217727106,2.0
East,Massachusetts,2018-12-28,Office Supplies,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,84.51,5,0.0,0.0,0.12000000000000001,4.0
East,Massachusetts,2018-12-28,Office Supplies,Hoover Upright Vacuum With Dirt Cup,1737.18,503.78,6,0.0,0.0,0.2899987335797096,4.0
East,Massachusetts,2018-12-28,Office Supplies,Xerox 1906,141.76,66.63,4,0.0,0.0,0.47001975169300225,4.0
East,Massachusetts,2018-12-31,Furniture,Nu-Dell Executive Frame,63.2,23.38,5,0.0,0.0,0.36993670886075947,3.0
East,Massachusetts,2018-12-31,Technology,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,27.35,3,0.0,0.0,0.23997543213126263,3.0
East,Massachusetts,2019-01-17,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,6.68,2.0,2,0.0,0.0,0.29940119760479045,5.0
East,Massachusetts,2019-02-25,Office Supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,10.22,4,0.0,0.0,0.44982394366197187,4.0
East,Massachusetts,2019-02-25,Office Supplies,Avery 518,3.15,1.51,1,0.0,0.0,0.4793650793650794,4.0
East,Massachusetts,2019-04-30,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,3.79,1,0.0,0.0,0.399789029535865,4.0
East,Massachusetts,2019-04-30,Furniture,"Eldon 200 Class Desk Accessories, Burgundy",31.4,13.19,5,0.0,0.0,0.42006369426751594,4.0
East,Massachusetts,2019-04-30,Furniture,"Eldon Imàge Series Desk Accessories, Clear",24.3,10.45,5,0.0,0.0,0.43004115226337447,4.0
East,Massachusetts,2019-04-30,Office Supplies,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,3.11,1,0.0,0.0,0.47993827160493824,4.0
East,Massachusetts,2019-04-30,Technology,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,58.66,10,0.0,0.0,0.27999999999999997,4.0
East,Massachusetts,2019-07-06,Furniture,Bush Mission Pointe Library,301.96,60.39,2,0.0,0.0,0.19999337660617303,5.0
East,Massachusetts,2019-07-09,Office Supplies,Tops Wirebound Message Log Books,6.58,3.03,2,0.0,0.0,0.4604863221884498,4.0
East,Massachusetts,2019-07-09,Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,59.01,3,0.0,0.0,0.4799902391410444,4.0
East,Massachusetts,2019-08-08,Office Supplies,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,11.9,2,0.0,0.0,0.30005042864346954,2.0
